trajectory_id,icao24,segment_index,n_points,start_time,end_time,is_spoofed,spoof_category
00bfc0_86615bfc,00bfc0,0,8,2025-01-06T00:00:00+00:00,2025-01-06T00:14:10+00:00,0,
00c451_0b21841e,00c451,0,12,2024-11-09T00:00:00+00:00,2024-11-09T00:19:40+00:00,0,
00c451_7bcd7b6f,00c451,1,12,2024-12-10T00:00:00+00:00,2024-12-10T00:19:40+00:00,0,
00c451_3a9f67c3,00c451,2,12,2024-12-18T00:00:00+00:00,2024-12-18T00:19:40+00:00,0,
00c451_e0a8691b,00c451,3,15,2025-04-14T00:00:00+00:00,2025-04-14T00:26:29+00:00,0,
00c451_ec2e6f3a,00c451,4,12,2025-06-14T00:00:00+00:00,2025-06-14T00:21:26+00:00,0,
00c45d_745072bf,00c45d,0,13,2025-04-05T00:00:00+00:00,2025-04-05T00:24:34+00:00,0,
00c45f_1fdc09f8,00c45f,0,11,2025-03-24T00:00:00+00:00,2025-03-24T00:19:07+00:00,0,
00c45f_277827eb,00c45f,1,8,2025-06-25T00:00:00+00:00,2025-06-25T00:14:20+00:00,1,Zero velocity
00c463_f30adfb6,00c463,0,16,2025-02-02T00:00:00+00:00,2025-02-02T00:28:45+00:00,0,
00c463_96285d7c,00c463,1,5,2025-06-01T00:00:00+00:00,2025-06-01T00:08:13+00:00,0,
00c469_7a4e5a3f,00c469,0,10,2025-01-06T00:00:00+00:00,2025-01-06T00:16:20+00:00,0,
00c77d_11a5e550,00c77d,0,11,2025-01-17T00:00:00+00:00,2025-01-17T00:19:00+00:00,0,
00c77d_94c95090,00c77d,1,14,2025-02-01T00:00:00+00:00,2025-02-01T00:25:25+00:00,0,
00c876_03b18d30,00c876,0,12,2025-04-04T00:00:00+00:00,2025-04-04T00:21:17+00:00,0,
00c876_2ebabfd3,00c876,1,12,2025-04-11T00:00:00+00:00,2025-04-11T00:21:17+00:00,0,
00f138_94a3fba8,00f138,0,13,2025-06-02T00:00:00+00:00,2025-06-02T00:24:42+00:00,0,
00f138_0f424645,00f138,1,13,2025-06-28T00:00:00+00:00,2025-06-28T00:24:42+00:00,0,
0100a2_dc9b56d4,0100a2,0,10,2025-02-09T00:00:00+00:00,2025-02-09T00:18:02+00:00,0,
0100a3_43ce4a6f,0100a3,0,37,2025-01-13T00:00:00+00:00,2025-01-13T01:11:00+00:00,0,
0100a6_cfd44c2f,0100a6,0,8,2025-02-25T00:00:00+00:00,2025-02-25T00:13:17+00:00,0,
0100a6_b59bd149,0100a6,1,8,2025-04-16T00:00:00+00:00,2025-04-16T00:13:17+00:00,0,
0100a7_63ecd04a,0100a7,0,12,2024-11-05T00:00:00+00:00,2024-11-05T00:21:50+00:00,0,
0100a7_62e7b8a1,0100a7,1,12,2024-12-10T00:00:00+00:00,2024-12-10T00:21:50+00:00,0,
0100a7_951b604d,0100a7,2,28,2025-05-10T00:00:00+00:00,2025-05-10T00:55:18+00:00,0,
0100a7_4235a8ef,0100a7,3,28,2025-06-13T00:00:00+00:00,2025-06-13T00:55:18+00:00,0,
0100a7_f321a225,0100a7,4,28,2025-06-14T00:00:00+00:00,2025-06-14T00:55:18+00:00,0,
0100a7_463dee42,0100a7,5,28,2025-06-23T00:00:00+00:00,2025-06-23T00:55:18+00:00,0,
0100a8_1e0331fb,0100a8,0,12,2025-02-27T00:00:00+00:00,2025-02-27T00:20:19+00:00,0,
0100a8_5dc3b0ec,0100a8,1,12,2025-04-21T00:00:00+00:00,2025-04-21T00:20:19+00:00,1,Timestamp freeze
0100a8_ff678239,0100a8,2,16,2025-04-25T00:00:00+00:00,2025-04-25T00:30:28+00:00,1,Unrealistic heading change
0100a8_c46673d6,0100a8,3,16,2025-05-14T00:00:00+00:00,2025-05-14T00:30:28+00:00,1,Timestamp freeze
0100dc_5bdfda69,0100dc,0,11,2024-11-08T00:00:00+00:00,2024-11-08T00:17:44+00:00,0,
0100dc_8076d727,0100dc,1,26,2024-11-20T00:00:00+00:00,2024-11-20T00:49:31+00:00,0,
0100dc_d67efb8f,0100dc,2,11,2024-12-08T00:00:00+00:00,2024-12-08T00:17:44+00:00,0,
0100dc_7804cba6,0100dc,3,26,2024-12-31T00:00:00+00:00,2024-12-31T00:49:31+00:00,0,
0100dc_13a8a3bf,0100dc,4,26,2025-01-22T00:00:00+00:00,2025-01-22T00:49:31+00:00,0,
0100dd_c2b90a67,0100dd,0,6,2025-04-03T00:00:00+00:00,2025-04-03T00:09:51+00:00,0,
0100dd_a131f61b,0100dd,1,22,2025-04-03T00:00:00+00:00,2025-04-03T00:42:13+00:00,1,Sudden positional jump
0100dd_300de22c,0100dd,2,7,2025-05-02T00:00:00+00:00,2025-05-02T00:12:17+00:00,0,
0100e7_8d5ff7c0,0100e7,0,20,2025-04-16T00:00:00+00:00,2025-04-16T00:37:33+00:00,1,Zero velocity
010108_30638281,010108,0,6,2024-12-28T00:00:00+00:00,2024-12-28T00:10:25+00:00,0,
010109_42c2ac6f,010109,0,5,2025-02-01T00:00:00+00:00,2025-02-01T00:06:11+00:00,1,Unrealistic heading change
010109_e4029cc6,010109,1,6,2025-04-10T00:00:00+00:00,2025-04-10T00:09:53+00:00,0,
01010a_61951041,01010a,0,6,2024-12-31T00:00:00+00:00,2024-12-31T00:10:12+00:00,0,
01010a_0e1a99a3,01010a,1,6,2025-05-30T00:00:00+00:00,2025-05-30T00:10:15+00:00,0,
01010a_c227b66a,01010a,2,6,2025-06-11T00:00:00+00:00,2025-06-11T00:10:15+00:00,0,
01010a_0b4f453e,01010a,3,28,2025-06-25T00:00:00+00:00,2025-06-25T00:53:06+00:00,0,
01010a_46c650fc,01010a,4,28,2025-06-28T00:00:00+00:00,2025-06-28T00:53:06+00:00,0,
01010b_384ea986,01010b,0,8,2025-01-29T00:00:00+00:00,2025-01-29T00:11:59+00:00,0,
01010d_7f9eddc9,01010d,0,7,2024-11-22T00:00:00+00:00,2024-11-22T00:12:00+00:00,0,
01010d_7ebc6d75,01010d,1,22,2025-04-06T00:00:00+00:00,2025-04-06T00:41:12+00:00,0,
01010d_fa314d07,01010d,2,22,2025-05-19T00:00:00+00:00,2025-05-19T00:41:12+00:00,0,
010117_8ed789dc,010117,0,12,2025-02-23T00:00:00+00:00,2025-02-23T00:20:20+00:00,0,
01012b_2ce493c5,01012b,0,15,2025-06-07T00:00:00+00:00,2025-06-07T00:27:29+00:00,0,
01013c_d57e592f,01013c,0,25,2025-04-12T00:00:00+00:00,2025-04-12T00:48:30+00:00,0,
01013c_d288ccef,01013c,1,25,2025-05-21T00:00:00+00:00,2025-05-21T00:48:30+00:00,0,
01013d_7ad5a752,01013d,0,28,2025-01-13T00:00:00+00:00,2025-01-13T00:51:02+00:00,0,
010143_21aee8a9,010143,0,6,2025-04-22T00:00:00+00:00,2025-04-22T00:09:27+00:00,1,Unrealistic velocity spike
010144_4b6ba3e6,010144,0,42,2024-11-15T00:00:00+00:00,2024-11-15T01:20:52+00:00,0,
010144_e9ad61ab,010144,1,33,2025-05-24T00:00:00+00:00,2025-05-24T01:05:21+00:00,0,
010145_3b583b34,010145,0,7,2025-04-28T00:00:00+00:00,2025-04-28T00:11:32+00:00,1,Unrealistic heading change
010153_c880a9f1,010153,0,12,2024-11-02T00:00:00+00:00,2024-11-02T00:21:24+00:00,0,
010154_56c03aee,010154,0,10,2025-04-08T00:00:00+00:00,2025-04-08T00:17:50+00:00,1,Unrealistic heading change
01015c_ccc4b6f2,01015c,0,11,2025-03-23T00:00:00+00:00,2025-03-23T00:19:55+00:00,0,
01015c_a610f3ee,01015c,1,11,2025-04-23T00:00:00+00:00,2025-04-23T00:19:55+00:00,1,Altitude drop
01015d_8d7b0f48,01015d,0,45,2025-01-06T00:00:00+00:00,2025-01-06T01:26:40+00:00,0,
01015d_6a7e8915,01015d,1,8,2025-02-13T00:00:00+00:00,2025-02-13T00:12:19+00:00,0,
01015d_46e647c8,01015d,2,8,2025-02-26T00:00:00+00:00,2025-02-26T00:12:19+00:00,0,
01015d_0c0dac7a,01015d,3,15,2025-03-23T00:00:00+00:00,2025-03-23T00:27:31+00:00,0,
01015d_23bca0df,01015d,4,5,2025-03-27T00:00:00+00:00,2025-03-27T00:07:29+00:00,0,
01015d_8825add6,01015d,5,15,2025-04-14T00:00:00+00:00,2025-04-14T00:27:31+00:00,0,
010160_317b9869,010160,0,17,2025-06-27T00:00:00+00:00,2025-06-27T00:31:27+00:00,0,
010161_8fff8e83,010161,0,6,2024-12-10T00:00:00+00:00,2024-12-10T00:10:11+00:00,1,Sudden positional jump
010162_8d58b91d,010162,0,11,2025-04-17T00:00:00+00:00,2025-04-17T00:18:47+00:00,1,Zero velocity
010162_8c96afbf,010162,1,11,2025-06-14T00:00:00+00:00,2025-06-14T00:18:47+00:00,1,Zero velocity
010163_5828fe9a,010163,0,5,2025-01-29T00:00:00+00:00,2025-01-29T00:06:18+00:00,0,
010163_18b85a0b,010163,1,6,2025-02-18T00:00:00+00:00,2025-02-18T00:08:19+00:00,0,
010163_9a472aab,010163,2,5,2025-03-01T00:00:00+00:00,2025-03-01T00:06:18+00:00,0,
010163_be28a5c1,010163,3,20,2025-03-05T00:00:00+00:00,2025-03-05T00:35:28+00:00,0,
010163_7b3c8003,010163,4,20,2025-03-12T00:00:00+00:00,2025-03-12T00:35:28+00:00,0,
010163_281825fb,010163,5,20,2025-04-13T00:00:00+00:00,2025-04-13T00:35:28+00:00,0,
010163_8e6100f1,010163,6,6,2025-04-28T00:00:00+00:00,2025-04-28T00:09:38+00:00,0,
010163_105c96a2,010163,7,9,2025-06-18T00:00:00+00:00,2025-06-18T00:15:22+00:00,0,
0101a4_3bdde5fb,0101a4,0,30,2024-12-13T00:00:00+00:00,2024-12-13T00:55:28+00:00,1,Unrealistic heading change
0101a4_d155fa98,0101a4,1,28,2025-05-14T00:00:00+00:00,2025-05-14T00:55:47+00:00,0,
0101a7_b2150a4e,0101a7,0,20,2025-02-11T00:00:00+00:00,2025-02-11T00:36:49+00:00,1,Unrealistic heading change
0101a7_9ddfe76c,0101a7,1,20,2025-03-24T00:00:00+00:00,2025-03-24T00:36:49+00:00,1,Unrealistic heading change
0101a7_9a51f380,0101a7,2,23,2025-06-26T00:00:00+00:00,2025-06-26T00:45:02+00:00,0,
0101b2_ec00f19c,0101b2,0,10,2025-03-13T00:00:00+00:00,2025-03-13T00:16:00+00:00,0,
0101b4_08dee92b,0101b4,0,42,2025-03-05T00:00:00+00:00,2025-03-05T01:20:29+00:00,0,
0101b4_8ea8702c,0101b4,1,31,2025-06-01T00:00:00+00:00,2025-06-01T01:01:14+00:00,0,
0101b6_14ab8ff2,0101b6,0,18,2024-11-06T00:00:00+00:00,2024-11-06T00:31:28+00:00,1,Unrealistic velocity spike
0101b6_be10ca98,0101b6,1,30,2025-02-17T00:00:00+00:00,2025-02-17T00:56:49+00:00,0,
0101b6_32a85057,0101b6,2,38,2025-04-03T00:00:00+00:00,2025-04-03T01:16:20+00:00,0,
0101b7_d27f77bc,0101b7,0,22,2025-01-29T00:00:00+00:00,2025-01-29T00:39:31+00:00,0,
0101b7_a94a6c83,0101b7,1,8,2025-02-02T00:00:00+00:00,2025-02-02T00:11:52+00:00,0,
0101b7_ab4847b0,0101b7,2,8,2025-02-25T00:00:00+00:00,2025-02-25T00:11:52+00:00,0,
0101b7_0aac3da6,0101b7,3,37,2025-03-13T00:00:00+00:00,2025-03-13T01:11:13+00:00,0,
0101b7_91f7a291,0101b7,4,37,2025-03-26T00:00:00+00:00,2025-03-26T01:11:13+00:00,0,
0101b8_3a870459,0101b8,0,45,2024-12-21T00:00:00+00:00,2024-12-21T01:26:34+00:00,0,
0101b8_e12e29c6,0101b8,1,45,2024-12-29T00:00:00+00:00,2024-12-29T01:26:34+00:00,0,
0101b8_677c73ca,0101b8,2,5,2025-02-09T00:00:00+00:00,2025-02-09T00:07:09+00:00,0,
0101b8_c8c9b2a9,0101b8,3,9,2025-02-11T00:00:00+00:00,2025-02-11T00:14:48+00:00,0,
0101b8_2873c472,0101b8,4,9,2025-04-28T00:00:00+00:00,2025-04-28T00:14:48+00:00,0,
0101b8_27350522,0101b8,5,19,2025-05-18T00:00:00+00:00,2025-05-18T00:36:17+00:00,1,Timestamp freeze
0101b8_5110feac,0101b8,6,19,2025-06-20T00:00:00+00:00,2025-06-20T00:36:17+00:00,1,Sudden positional jump
0101b9_8c7501c2,0101b9,0,45,2024-12-15T00:00:00+00:00,2024-12-15T01:26:33+00:00,0,
0101b9_8a43c98e,0101b9,1,45,2025-01-23T00:00:00+00:00,2025-01-23T01:26:33+00:00,1,Altitude drop
0101b9_91163692,0101b9,2,17,2025-04-04T00:00:00+00:00,2025-04-04T00:32:52+00:00,0,
0101ba_7def5b0e,0101ba,0,6,2025-01-11T00:00:00+00:00,2025-01-11T00:08:35+00:00,0,
0101ba_652a6715,0101ba,1,6,2025-01-29T00:00:00+00:00,2025-01-29T00:08:35+00:00,0,
0101ba_45554952,0101ba,2,38,2025-06-01T00:00:00+00:00,2025-06-01T01:15:32+00:00,0,
0101bc_f4382307,0101bc,0,45,2024-12-20T00:00:00+00:00,2024-12-20T01:26:34+00:00,0,
0101bd_4cf46e76,0101bd,0,12,2025-04-11T00:00:00+00:00,2025-04-11T00:22:12+00:00,0,
0101bd_13f6f160,0101bd,1,23,2025-05-30T00:00:00+00:00,2025-05-30T00:45:08+00:00,0,
0101be_d90ddffc,0101be,0,39,2024-11-03T00:00:00+00:00,2024-11-03T01:14:34+00:00,0,
0101be_3c4dd2d6,0101be,1,32,2025-05-02T00:00:00+00:00,2025-05-02T01:03:24+00:00,0,
0101bf_7beed811,0101bf,0,7,2025-04-14T00:00:00+00:00,2025-04-14T00:10:30+00:00,0,
0101bf_9aef7a36,0101bf,1,7,2025-06-08T00:00:00+00:00,2025-06-08T00:10:30+00:00,0,
0101c8_61e9d237,0101c8,0,11,2025-03-18T00:00:00+00:00,2025-03-18T00:19:50+00:00,1,Altitude drop
0101cd_00399f5b,0101cd,0,12,2025-02-10T00:00:00+00:00,2025-02-10T00:20:39+00:00,0,
0101d8_24b248f6,0101d8,0,10,2025-04-10T00:00:00+00:00,2025-04-10T00:17:28+00:00,0,
0101d8_02b4a9ed,0101d8,1,5,2025-04-11T00:00:00+00:00,2025-04-11T00:07:53+00:00,0,
0101d8_b1635846,0101d8,2,5,2025-04-21T00:00:00+00:00,2025-04-21T00:07:53+00:00,0,
0101d8_eed501c8,0101d8,3,10,2025-05-28T00:00:00+00:00,2025-05-28T00:17:28+00:00,0,
0101d8_4b1ec166,0101d8,4,10,2025-06-20T00:00:00+00:00,2025-06-20T00:17:28+00:00,0,
0101dd_6588a81f,0101dd,0,25,2024-12-08T00:00:00+00:00,2024-12-08T00:45:39+00:00,0,
0101dd_cc2e4dde,0101dd,1,25,2025-01-28T00:00:00+00:00,2025-01-28T00:45:39+00:00,0,
0101dd_48b35f89,0101dd,2,31,2025-02-20T00:00:00+00:00,2025-02-20T00:57:53+00:00,0,
0101dd_c506453e,0101dd,3,31,2025-03-15T00:00:00+00:00,2025-03-15T00:57:53+00:00,0,
0101dd_810d0fa8,0101dd,4,23,2025-05-01T00:00:00+00:00,2025-05-01T00:44:42+00:00,0,
0101de_8a25442a,0101de,0,32,2024-12-01T00:00:00+00:00,2024-12-01T01:00:30+00:00,0,
0101de_4240241c,0101de,1,32,2024-12-04T00:00:00+00:00,2024-12-04T01:00:30+00:00,0,
0101e0_51c73aac,0101e0,0,19,2025-03-14T00:00:00+00:00,2025-03-14T00:33:28+00:00,0,
0101e0_7531847b,0101e0,1,19,2025-04-05T00:00:00+00:00,2025-04-05T00:33:28+00:00,0,
0101e0_779cfe91,0101e0,2,22,2025-04-16T00:00:00+00:00,2025-04-16T00:41:35+00:00,0,
0101e0_8b6d9b81,0101e0,3,22,2025-04-24T00:00:00+00:00,2025-04-24T00:41:35+00:00,0,
0101e1_ac794348,0101e1,0,19,2024-12-17T00:00:00+00:00,2024-12-17T00:34:14+00:00,0,
0101e1_0eba8c1e,0101e1,1,14,2024-12-23T00:00:00+00:00,2024-12-23T00:26:24+00:00,0,
0101e1_fb6ccc11,0101e1,2,14,2025-01-05T00:00:00+00:00,2025-01-05T00:26:24+00:00,0,
0101e1_f615160c,0101e1,3,19,2025-01-14T00:00:00+00:00,2025-01-14T00:34:14+00:00,0,
0101e1_dca05bf5,0101e1,4,8,2025-06-19T00:00:00+00:00,2025-06-19T00:14:06+00:00,0,
0101ee_870a68e7,0101ee,0,29,2025-02-12T00:00:00+00:00,2025-02-12T00:53:17+00:00,0,
0101ee_34f79fb1,0101ee,1,29,2025-03-03T00:00:00+00:00,2025-03-03T00:53:17+00:00,1,Altitude drop
0101f3_0bf35a05,0101f3,0,5,2025-04-12T00:00:00+00:00,2025-04-12T00:08:43+00:00,0,
0101fa_fab1339d,0101fa,0,27,2025-02-03T00:00:00+00:00,2025-02-03T00:49:44+00:00,0,
0101fa_2b449f9f,0101fa,1,6,2025-05-28T00:00:00+00:00,2025-05-28T00:08:45+00:00,1,Zero velocity
010204_35d02f36,010204,0,12,2024-12-25T00:00:00+00:00,2024-12-25T00:21:52+00:00,0,
010204_32b6fdfc,010204,1,18,2025-05-18T00:00:00+00:00,2025-05-18T00:34:54+00:00,0,
010205_32e67c29,010205,0,27,2024-11-05T00:00:00+00:00,2024-11-05T00:50:19+00:00,0,
010207_893c7d2d,010207,0,30,2025-04-01T00:00:00+00:00,2025-04-01T00:59:26+00:00,1,Unrealistic velocity spike
010207_20dd5a6e,010207,1,30,2025-04-30T00:00:00+00:00,2025-04-30T00:59:26+00:00,1,Sudden positional jump
010207_75ab584f,010207,2,30,2025-05-02T00:00:00+00:00,2025-05-02T00:59:26+00:00,0,
010207_3b72890e,010207,3,30,2025-05-13T00:00:00+00:00,2025-05-13T00:59:26+00:00,0,
010208_b68e50b2,010208,0,14,2024-11-05T00:00:00+00:00,2024-11-05T00:25:59+00:00,0,
010208_8fdcd12e,010208,1,24,2024-12-14T00:00:00+00:00,2024-12-14T00:44:06+00:00,0,
010208_48306882,010208,2,7,2025-04-30T00:00:00+00:00,2025-04-30T00:12:17+00:00,0,
010209_147deb3d,010209,0,29,2025-03-28T00:00:00+00:00,2025-03-28T00:54:10+00:00,0,
01020a_755f7f99,01020a,0,7,2024-11-25T00:00:00+00:00,2024-11-25T00:10:37+00:00,0,
01020a_7bbf3328,01020a,1,7,2024-11-30T00:00:00+00:00,2024-11-30T00:10:37+00:00,0,
01020a_db291212,01020a,2,7,2025-01-27T00:00:00+00:00,2025-01-27T00:10:37+00:00,0,
01020a_c375e27b,01020a,3,7,2025-06-16T00:00:00+00:00,2025-06-16T00:12:20+00:00,0,
01020b_d92c788f,01020b,0,30,2024-12-02T00:00:00+00:00,2024-12-02T00:56:57+00:00,0,
01020b_f6170a35,01020b,1,10,2024-12-04T00:00:00+00:00,2024-12-04T00:17:43+00:00,0,
01020b_1f7f5200,01020b,2,30,2024-12-22T00:00:00+00:00,2024-12-22T00:56:57+00:00,0,
01020b_2fc657be,01020b,3,10,2024-12-27T00:00:00+00:00,2024-12-27T00:17:43+00:00,0,
01020b_5ae34027,01020b,4,14,2025-04-07T00:00:00+00:00,2025-04-07T00:25:39+00:00,0,
01022c_dca6d9d9,01022c,0,6,2025-02-13T00:00:00+00:00,2025-02-13T00:09:51+00:00,0,
01022c_00131404,01022c,1,9,2025-04-04T00:00:00+00:00,2025-04-04T00:14:44+00:00,0,
01022c_33ff8ee9,01022c,2,6,2025-04-09T00:00:00+00:00,2025-04-09T00:09:56+00:00,0,
01022c_64410d2d,01022c,3,7,2025-05-10T00:00:00+00:00,2025-05-10T00:11:27+00:00,0,
01022c_363e9755,01022c,4,7,2025-05-11T00:00:00+00:00,2025-05-11T00:11:27+00:00,0,
01022c_856af578,01022c,5,9,2025-05-11T00:00:00+00:00,2025-05-11T00:14:44+00:00,0,
01022c_84ffecf8,01022c,6,6,2025-05-30T00:00:00+00:00,2025-05-30T00:09:56+00:00,0,
01022d_8b37498f,01022d,0,37,2025-03-31T00:00:00+00:00,2025-03-31T01:12:23+00:00,0,
01022d_1792aab9,01022d,1,37,2025-05-09T00:00:00+00:00,2025-05-09T01:12:23+00:00,0,
01022e_61da58ae,01022e,0,38,2025-06-09T00:00:00+00:00,2025-06-09T01:15:33+00:00,0,
010236_1bb19b79,010236,0,17,2024-12-05T00:00:00+00:00,2024-12-05T00:29:34+00:00,0,
010236_ab30170a,010236,1,14,2024-12-25T00:00:00+00:00,2024-12-25T00:24:03+00:00,0,
010236_3827a7f4,010236,2,7,2025-01-15T00:00:00+00:00,2025-01-15T00:11:57+00:00,0,
010236_a251ec33,010236,3,24,2025-05-11T00:00:00+00:00,2025-05-11T00:47:11+00:00,0,
010236_75568c9a,010236,4,24,2025-06-29T00:00:00+00:00,2025-06-29T00:47:11+00:00,0,
01023a_78456eff,01023a,0,41,2025-02-17T00:00:00+00:00,2025-02-17T01:18:41+00:00,0,
01023a_e12848bc,01023a,1,41,2025-03-18T00:00:00+00:00,2025-03-18T01:18:41+00:00,0,
01023a_c9ce3fda,01023a,2,38,2025-05-27T00:00:00+00:00,2025-05-27T01:15:33+00:00,0,
01023b_f0bea519,01023b,0,15,2024-12-02T00:00:00+00:00,2024-12-02T00:27:59+00:00,0,
01023b_16cf9c30,01023b,1,30,2025-01-05T00:00:00+00:00,2025-01-05T00:55:29+00:00,0,
01023c_a93abce4,01023c,0,23,2024-11-15T00:00:00+00:00,2024-11-15T00:43:35+00:00,0,
01023c_5aafad0c,01023c,1,23,2024-11-28T00:00:00+00:00,2024-11-28T00:43:35+00:00,0,
01023c_76542501,01023c,2,23,2024-12-06T00:00:00+00:00,2024-12-06T00:43:35+00:00,0,
01023d_ecffc26b,01023d,0,16,2025-02-08T00:00:00+00:00,2025-02-08T00:28:44+00:00,1,Unrealistic heading change
01023d_890c6d9b,01023d,1,16,2025-04-27T00:00:00+00:00,2025-04-27T00:30:30+00:00,1,Unrealistic velocity spike
01023f_5766ba0f,01023f,0,17,2025-04-09T00:00:00+00:00,2025-04-09T00:30:06+00:00,0,
01023f_4be931a2,01023f,1,24,2025-04-18T00:00:00+00:00,2025-04-18T00:46:36+00:00,0,
01023f_8bf441f5,01023f,2,5,2025-05-22T00:00:00+00:00,2025-05-22T00:08:08+00:00,0,
01023f_04737880,01023f,3,24,2025-06-17T00:00:00+00:00,2025-06-17T00:46:36+00:00,0,
010242_4d8e962a,010242,0,12,2024-11-04T00:00:00+00:00,2024-11-04T00:21:03+00:00,0,
010242_f8f6205d,010242,1,12,2024-12-03T00:00:00+00:00,2024-12-03T00:21:03+00:00,0,
010242_2353b98b,010242,2,9,2025-04-01T00:00:00+00:00,2025-04-01T00:16:25+00:00,0,
010242_ce647959,010242,3,22,2025-04-12T00:00:00+00:00,2025-04-12T00:41:09+00:00,0,
010242_2230fa9b,010242,4,22,2025-06-26T00:00:00+00:00,2025-06-26T00:41:09+00:00,0,
010243_a19508d4,010243,0,26,2024-12-21T00:00:00+00:00,2024-12-21T00:48:55+00:00,0,
010245_4d117ebe,010245,0,38,2025-01-01T00:00:00+00:00,2025-01-01T01:12:06+00:00,0,
010245_3e38b037,010245,1,38,2025-01-12T00:00:00+00:00,2025-01-12T01:12:06+00:00,0,
010246_cf363452,010246,0,6,2025-03-07T00:00:00+00:00,2025-03-07T00:08:43+00:00,0,
010246_8222a752,010246,1,5,2025-04-19T00:00:00+00:00,2025-04-19T00:06:19+00:00,0,
010246_2ab6a4aa,010246,2,11,2025-06-26T00:00:00+00:00,2025-06-26T00:20:05+00:00,0,
010247_c73bb349,010247,0,6,2025-01-22T00:00:00+00:00,2025-01-22T00:10:17+00:00,0,
010247_01f5b572,010247,1,6,2025-04-16T00:00:00+00:00,2025-04-16T00:09:06+00:00,0,
010247_352f68dc,010247,2,18,2025-06-10T00:00:00+00:00,2025-06-10T00:34:56+00:00,0,
010247_a3b1e0e8,010247,3,18,2025-06-14T00:00:00+00:00,2025-06-14T00:34:56+00:00,1,Zero velocity
010248_3ecbe923,010248,0,21,2025-04-03T00:00:00+00:00,2025-04-03T00:41:07+00:00,0,
010248_d10ce76b,010248,1,15,2025-04-12T00:00:00+00:00,2025-04-12T00:26:42+00:00,0,
010248_1393c600,010248,2,16,2025-04-18T00:00:00+00:00,2025-04-18T00:28:54+00:00,0,
010248_b1f5e401,010248,3,15,2025-06-25T00:00:00+00:00,2025-06-25T00:26:42+00:00,0,
010249_b997694c,010249,0,20,2025-03-16T00:00:00+00:00,2025-03-16T00:37:22+00:00,1,Sudden positional jump
010249_eec69f28,010249,1,20,2025-04-02T00:00:00+00:00,2025-04-02T00:37:22+00:00,1,Altitude increase
01024b_ea7769ef,01024b,0,37,2025-04-16T00:00:00+00:00,2025-04-16T01:13:22+00:00,0,
01024b_0ed510bd,01024b,1,37,2025-06-03T00:00:00+00:00,2025-06-03T01:13:22+00:00,0,
01024c_bd6ce5c6,01024c,0,30,2024-12-27T00:00:00+00:00,2024-12-27T00:56:47+00:00,0,
01024c_c1d2285d,01024c,1,35,2025-04-12T00:00:00+00:00,2025-04-12T01:07:04+00:00,0,
01024d_f25b511f,01024d,0,45,2025-02-22T00:00:00+00:00,2025-02-22T01:26:18+00:00,0,
01024d_eaab1884,01024d,1,17,2025-05-26T00:00:00+00:00,2025-05-26T00:31:43+00:00,0,
010255_7bcfd7ea,010255,0,8,2025-04-08T00:00:00+00:00,2025-04-08T00:12:23+00:00,0,
010256_93476245,010256,0,28,2025-04-26T00:00:00+00:00,2025-04-26T00:55:14+00:00,0,
010256_1dd813f7,010256,1,28,2025-06-03T00:00:00+00:00,2025-06-03T00:55:14+00:00,1,Zero velocity
010258_9dee1adc,010258,0,8,2025-04-23T00:00:00+00:00,2025-04-23T00:13:22+00:00,0,
010258_56bf0f8a,010258,1,35,2025-04-29T00:00:00+00:00,2025-04-29T01:06:58+00:00,0,
010258_1b01e5be,010258,2,8,2025-05-05T00:00:00+00:00,2025-05-05T00:13:22+00:00,0,
010259_0aadfa04,010259,0,45,2025-02-06T00:00:00+00:00,2025-02-06T01:26:28+00:00,0,
010259_eaaf9a68,010259,1,45,2025-03-28T00:00:00+00:00,2025-03-28T01:26:28+00:00,0,
010259_ba175cc3,010259,2,5,2025-04-22T00:00:00+00:00,2025-04-22T00:07:49+00:00,0,
010259_0c72a0cd,010259,3,5,2025-05-29T00:00:00+00:00,2025-05-29T00:07:49+00:00,1,Zero velocity
01025a_e1b9bf8c,01025a,0,44,2025-02-03T00:00:00+00:00,2025-02-03T01:23:22+00:00,0,
01025a_3d09ffd0,01025a,1,44,2025-03-15T00:00:00+00:00,2025-03-15T01:23:22+00:00,0,
01025a_0ffa7e5b,01025a,2,44,2025-03-20T00:00:00+00:00,2025-03-20T01:23:22+00:00,0,
01025a_b7f61ba6,01025a,3,44,2025-04-12T00:00:00+00:00,2025-04-12T01:23:22+00:00,0,
01025c_485b19c0,01025c,0,10,2025-04-21T00:00:00+00:00,2025-04-21T00:18:28+00:00,0,
01025c_7211420f,01025c,1,10,2025-05-05T00:00:00+00:00,2025-05-05T00:18:28+00:00,0,
01025d_571bfc13,01025d,0,16,2025-01-25T00:00:00+00:00,2025-01-25T00:29:16+00:00,0,
01025d_28c9ccfc,01025d,1,11,2025-06-28T00:00:00+00:00,2025-06-28T00:20:30+00:00,0,
01025e_2ffc7412,01025e,0,15,2025-02-27T00:00:00+00:00,2025-02-27T00:25:52+00:00,0,
01025e_1e2fe733,01025e,1,21,2025-04-03T00:00:00+00:00,2025-04-03T00:40:07+00:00,0,
01025e_ec7842fa,01025e,2,29,2025-04-23T00:00:00+00:00,2025-04-23T00:53:41+00:00,1,Unrealistic heading change
